wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 16091

instance num: 803
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
Label num: 32
Total word num: 34336
Total char num: 4085
Total feature num: 905734
Remain feature num: 905734
Remain words num: 34338
Remain char num: 4087
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
100 200 300 400 500 600 700 800 803 
0 
##### Iteration 0
current: 100, total block: 16091
current: 12290, total block: 16091
Cost = 0, Tag Correct(%) = 0.957266
current: 12390, total block: 16091
Cost = 0, Tag Correct(%) = 0.957279
current: 12490, total block: 16091
Cost = 0, Tag Correct(%) = 0.957253
current: 12590, total block: 16091
Cost = 3, Tag Correct(%) = 0.957222
current: 12690, total block: 16091
Cost = 0, Tag Correct(%) = 0.957212
current: 12790, total block: 16091
Cost = 0, Tag Correct(%) = 0.957218
current: 12890, total block: 16091
Cost = 3, Tag Correct(%) = 0.957212
current: 12990, total block: 16091
Cost = 0, Tag Correct(%) = 0.957185
current: 13090, total block: 16091
Cost = 1, Tag Correct(%) = 0.957222
current: 13190, total block: 16091
Cost = 0, Tag Correct(%) = 0.95725
current: 13290, total block: 16091
Cost = 0, Tag Correct(%) = 0.957255
current: 13390, total block: 16091
Cost = 0, Tag Correct(%) = 0.957194
current: 13490, total block: 16091
Cost = 0, Tag Correct(%) = 0.957146
current: 13590, total block: 16091
Cost = 1, Tag Correct(%) = 0.957147
current: 13690, total block: 16091
Cost = 2, Tag Correct(%) = 0.957111
current: 13790, total block: 16091
Cost = 2, Tag Correct(%) = 0.957149
current: 13890, total block: 16091
Cost = 0, Tag Correct(%) = 0.957129
current: 13990, total block: 16091
Cost = 3, Tag Correct(%) = 0.957089
current: 14090, total block: 16091
Cost = 1, Tag Correct(%) = 0.957044
current: 14190, total block: 16091
Cost = 1, Tag Correct(%) = 0.956989
current: 14290, total block: 16091
Cost = 1, Tag Correct(%) = 0.956988
current: 14390, total block: 16091
Cost = 0, Tag Correct(%) = 0.956964
current: 14490, total block: 16091
Cost = 1, Tag Correct(%) = 0.956942
current: 14590, total block: 16091
Cost = 1, Tag Correct(%) = 0.956961
current: 14690, total block: 16091
Cost = 0, Tag Correct(%) = 0.956943
current: 14790, total block: 16091
Cost = 1, Tag Correct(%) = 0.956971
current: 14890, total block: 16091
Cost = 1, Tag Correct(%) = 0.956957
current: 14990, total block: 16091
Cost = 2, Tag Correct(%) = 0.956908
current: 15090, total block: 16091
Cost = 1, Tag Correct(%) = 0.956949
current: 15190, total block: 16091
Cost = 0, Tag Correct(%) = 0.956922
current: 15290, total block: 16091
Cost = 0, Tag Correct(%) = 0.956942
current: 15390, total block: 16091
Cost = 0, Tag Correct(%) = 0.956942
current: 15490, total block: 16091
Cost = 2, Tag Correct(%) = 0.956926
current: 15590, total block: 16091
Cost = 0, Tag Correct(%) = 0.956916
current: 15690, total block: 16091
Cost = 0, Tag Correct(%) = 0.95686
current: 15790, total block: 16091
Cost = 2, Tag Correct(%) = 0.95679
current: 15890, total block: 16091
Cost = 1, Tag Correct(%) = 0.956715
current: 15990, total block: 16091
Cost = 1, Tag Correct(%) = 0.956743
current: 16090, total block: 16091
Cost = 10, Tag Correct(%) = 0.956729
Accuracy:	P=18798/20454=0.919038
##### Iteration 11
current: 99, total block: 16091
Cost = 0, Tag Correct(%) = 0.963293
current: 199, total block: 16091
Cost = 0, Tag Correct(%) = 0.964506
current: 299, total block: 16091
Cost = 5, Tag Correct(%) = 0.96147
current: 399, total block: 16091
Cost = 0, Tag Correct(%) = 0.95976
current: 499, total block: 16091
Cost = 0, Tag Correct(%) = 0.960511
current: 599, total block: 16091
Cost = 3, Tag Correct(%) = 0.962011
current: 699, total block: 16091
Cost = 1, Tag Correct(%) = 0.961515
current: 799, total block: 16091
Cost = 0, Tag Correct(%) = 0.961895
current: 899, total block: 16091
Cost = 6, Tag Correct(%) = 0.96123
current: 999, total block: 16091
Cost = 0, Tag Correct(%) = 0.961372
current: 1099, total block: 16091
Cost = 0, Tag Correct(%) = 0.961686
current: 1199, total block: 16091
Cost = 0, Tag Correct(%) = 0.961841
current: 1299, total block: 16091
Cost = 1, Tag Correct(%) = 0.961842
current: 1399, total block: 16091
Cost = 3, Tag Correct(%) = 0.961831
current: 1499, total block: 16091
Cost = 1, Tag Correct(%) = 0.961936
current: 1599, total block: 16091
Cost = 0, Tag Correct(%) = 0.962067
current: 1699, total block: 16091
Cost = 3, Tag Correct(%) = 0.962011
current: 1799, total block: 16091
Cost = 1, Tag Correct(%) = 0.962305
current: 1899, total block: 16091
Cost = 0, Tag Correct(%) = 0.962323
current: 1999, total block: 16091
Cost = 0, Tag Correct(%) = 0.962224
current: 2099, total block: 16091
Cost = 2, Tag Correct(%) = 0.961957
current: 2199, total block: 16091
Cost = 3, Tag Correct(%) = 0.962034
current: 2299, total block: 16091
Cost = 1, Tag Correct(%) = 0.961902
current: 2399, total block: 16091
Cost = 1, Tag Correct(%) = 0.961929
current: 2499, total block: 16091
Cost = 0, Tag Correct(%) = 0.961825
current: 2599, total block: 16091
Cost = 4, Tag Correct(%) = 0.962036
current: 2699, total block: 16091
Cost = 0, Tag Correct(%) = 0.96217
current: 2799, total block: 16091
Cost = 4, Tag Correct(%) = 0.962016
current: 2899, total block: 16091
Cost = 0, Tag Correct(%) = 0.961965
current: 2999, total block: 16091
Cost = 0, Tag Correct(%) = 0.961809
current: 3099, total block: 16091
Cost = 2, Tag Correct(%) = 0.961956
current: 3199, total block: 16091
Cost = 4, Tag Correct(%) = 0.961795
current: 3299, total block: 16091
Cost = 0, Tag Correct(%) = 0.961752
current: 3399, total block: 16091
Cost = 1, Tag Correct(%) = 0.961784
current: 3499, total block: 16091
Cost = 0, Tag Correct(%) = 0.961586
current: 3599, total block: 16091
Cost = 1, Tag Correct(%) = 0.961593
current: 3699, total block: 16091
Cost = 1, Tag Correct(%) = 0.961405
current: 3799, total block: 16091
Cost = 0, Tag Correct(%) = 0.961168
current: 3899, total block: 16091
Cost = 1, Tag Correct(%) = 0.960831
current: 3999, total block: 16091
Cost = 0, Tag Correct(%) = 0.960982
current: 4099, total block: 16091
Cost = 2, Tag Correct(%) = 0.960815
current: 4199, total block: 16091
Cost = 1, Tag Correct(%) = 0.960888
current: 4299, total block: 16091
Cost = 1, Tag Correct(%) = 0.960803
current: 4399, total block: 16091
Cost = 2, Tag Correct(%) = 0.960666
current: 4499, total block: 16091
Cost = 0, Tag Correct(%) = 0.960559
current: 4599, total block: 16091
Cost = 0, Tag Correct(%) = 0.960499
current: 4699, total block: 16091
Cost = 2, Tag Correct(%) = 0.960423
current: 4799, total block: 16091
Cost = 0, Tag Correct(%) = 0.960301
current: 4899, total block: 16091
Cost = 1, Tag Correct(%) = 0.960231
current: 4999, total block: 16091
Cost = 0, Tag Correct(%) = 0.960391
current: 5099, total block: 16091
Cost = 0, Tag Correct(%) = 0.960289
current: 5199, total block: 16091
Cost = 2, Tag Correct(%) = 0.960427
current: 5299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960523
current: 5399, total block: 16091
Cost = 0, Tag Correct(%) = 0.960448
current: 5499, total block: 16091
Cost = 0, Tag Correct(%) = 0.960528
current: 5599, total block: 16091
Cost = 0, Tag Correct(%) = 0.960628
current: 5699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960685
current: 5799, total block: 16091
Cost = 2, Tag Correct(%) = 0.960654
current: 5899, total block: 16091
Cost = 3, Tag Correct(%) = 0.960656
current: 5999, total block: 16091
Cost = 0, Tag Correct(%) = 0.96059
current: 6099, total block: 16091
Cost = 1, Tag Correct(%) = 0.960499
current: 6199, total block: 16091
Cost = 1, Tag Correct(%) = 0.960582
current: 6299, total block: 16091
Cost = 1, Tag Correct(%) = 0.960576
current: 6399, total block: 16091
Cost = 1, Tag Correct(%) = 0.960538
current: 6499, total block: 16091
Cost = 2, Tag Correct(%) = 0.960529
current: 6599, total block: 16091
Cost = 1, Tag Correct(%) = 0.960409
current: 6699, total block: 16091
Cost = 1, Tag Correct(%) = 0.960355
current: 6799, total block: 16091
Cost = 6, Tag Correct(%) = 0.960444
current: 6899, total block: 16091
Cost = 0, Tag Correct(%) = 0.960485
current: 6999, total block: 16091
Cost = 7, Tag Correct(%) = 0.96042
current: 7099, total block: 16091
Cost = 0, Tag Correct(%) = 0.960481
current: 7199, total block: 16091
Cost = 0, Tag Correct(%) = 0.960428
current: 7299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960424
current: 7399, total block: 16091
Cost = 0, Tag Correct(%) = 0.960564
current: 7499, total block: 16091
Cost = 0, Tag Correct(%) = 0.960559
current: 7599, total block: 16091
Cost = 1, Tag Correct(%) = 0.96051
current: 7699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960503
current: 7799, total block: 16091
Cost = 0, Tag Correct(%) = 0.96057
current: 7899, total block: 16091
Cost = 5, Tag Correct(%) = 0.96052
current: 7999, total block: 16091
Cost = 1, Tag Correct(%) = 0.960531
current: 8099, total block: 16091
Cost = 0, Tag Correct(%) = 0.960517
current: 8199, total block: 16091
Cost = 2, Tag Correct(%) = 0.960488
current: 8299, total block: 16091
Cost = 1, Tag Correct(%) = 0.96048
current: 8399, total block: 16091
Cost = 0, Tag Correct(%) = 0.96053
current: 8499, total block: 16091
Cost = 1, Tag Correct(%) = 0.960528
current: 8599, total block: 16091
Cost = 3, Tag Correct(%) = 0.960533
current: 8699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960571
current: 8799, total block: 16091
Cost = 1, Tag Correct(%) = 0.960563
current: 8899, total block: 16091
Cost = 0, Tag Correct(%) = 0.960581
current: 8999, total block: 16091
Cost = 0, Tag Correct(%) = 0.960639
current: 9099, total block: 16091
Cost = 0, Tag Correct(%) = 0.96068
current: 9199, total block: 16091
Cost = 1, Tag Correct(%) = 0.960725
current: 9299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960774
current: 9399, total block: 16091
Cost = 1, Tag Correct(%) = 0.960839
current: 9499, total block: 16091
Cost = 1, Tag Correct(%) = 0.960834
current: 9599, total block: 16091
Cost = 0, Tag Correct(%) = 0.960822
current: 9699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960877
current: 9799, total block: 16091
Cost = 0, Tag Correct(%) = 0.960899
current: 9899, total block: 16091
Cost = 0, Tag Correct(%) = 0.96091
current: 9999, total block: 16091
Cost = 1, Tag Correct(%) = 0.960927
current: 10099, total block: 16091
Cost = 1, Tag Correct(%) = 0.960873
current: 10199, total block: 16091
Cost = 0, Tag Correct(%) = 0.960933
current: 10299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960973
current: 10399, total block: 16091
Cost = 0, Tag Correct(%) = 0.961011
current: 10499, total block: 16091
Cost = 2, Tag Correct(%) = 0.960971
current: 10599, total block: 16091
Cost = 0, Tag Correct(%) = 0.960952
current: 10699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960916
current: 10799, total block: 16091
Cost = 6, Tag Correct(%) = 0.960919
current: 10899, total block: 16091
Cost = 0, Tag Correct(%) = 0.960893
current: 10999, total block: 16091
Cost = 1, Tag Correct(%) = 0.960881
current: 11099, total block: 16091
Cost = 0, Tag Correct(%) = 0.960885
current: 11199, total block: 16091
Cost = 1, Tag Correct(%) = 0.960936
current: 11299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960879
current: 11399, total block: 16091
Cost = 5, Tag Correct(%) = 0.96084
current: 11499, total block: 16091
Cost = 1, Tag Correct(%) = 0.960862
current: 11599, total block: 16091
Cost = 4, Tag Correct(%) = 0.960888
current: 11699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960861
current: 11799, total block: 16091
Cost = 6, Tag Correct(%) = 0.960772
current: 11899, total block: 16091
Cost = 0, Tag Correct(%) = 0.960723
current: 11999, total block: 16091
Cost = 1, Tag Correct(%) = 0.960707
current: 12099, total block: 16091
Cost = 1, Tag Correct(%) = 0.96068
current: 12199, total block: 16091
Cost = 1, Tag Correct(%) = 0.960644
current: 12299, total block: 16091
Cost = 2, Tag Correct(%) = 0.960691
current: 12399, total block: 16091
Cost = 6, Tag Correct(%) = 0.960658
current: 12499, total block: 16091
Cost = 1, Tag Correct(%) = 0.960644
current: 12599, total block: 16091
Cost = 6, Tag Correct(%) = 0.960659
current: 12699, total block: 16091
Cost = 3, Tag Correct(%) = 0.960694
current: 12799, total block: 16091
Cost = 1, Tag Correct(%) = 0.960681
current: 12899, total block: 16091
Cost = 0, Tag Correct(%) = 0.960614
current: 12999, total block: 16091
Cost = 0, Tag Correct(%) = 0.960629
current: 13099, total block: 16091
Cost = 0, Tag Correct(%) = 0.960655
current: 13199, total block: 16091
Cost = 2, Tag Correct(%) = 0.960642
current: 13299, total block: 16091
Cost = 3, Tag Correct(%) = 0.960629
current: 13399, total block: 16091
Cost = 1, Tag Correct(%) = 0.960661
current: 13499, total block: 16091
Cost = 1, Tag Correct(%) = 0.960677
current: 13599, total block: 16091
Cost = 4, Tag Correct(%) = 0.960715
current: 13699, total block: 16091
Cost = 1, Tag Correct(%) = 0.960692
current: 13799, total block: 16091
Cost = 2, Tag Correct(%) = 0.960714
current: 13899, total block: 16091
Cost = 5, Tag Correct(%) = 0.960702
current: 13999, total block: 16091
Cost = 2, Tag Correct(%) = 0.960719
current: 14099, total block: 16091
Cost = 1, Tag Correct(%) = 0.960696
current: 14199, total block: 16091
Cost = 0, Tag Correct(%) = 0.96066
current: 14299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960615
current: 14399, total block: 16091
Cost = 6, Tag Correct(%) = 0.960619
current: 14499, total block: 16091
Cost = 1, Tag Correct(%) = 0.960576
current: 14599, total block: 16091
Cost = 2, Tag Correct(%) = 0.96055
current: 14699, total block: 16091
Cost = 3, Tag Correct(%) = 0.960536
current: 14799, total block: 16091
Cost = 2, Tag Correct(%) = 0.960551
current: 14899, total block: 16091
Cost = 2, Tag Correct(%) = 0.960541
current: 14999, total block: 16091
Cost = 1, Tag Correct(%) = 0.960529
current: 15099, total block: 16091
Cost = 3, Tag Correct(%) = 0.960514
current: 15199, total block: 16091
Cost = 2, Tag Correct(%) = 0.960527
current: 15299, total block: 16091
Cost = 0, Tag Correct(%) = 0.960512
current: 15399, total block: 16091
Cost = 2, Tag Correct(%) = 0.960516
current: 15499, total block: 16091
Cost = 3, Tag Correct(%) = 0.960526
current: 15599, total block: 16091
Cost = 0, Tag Correct(%) = 0.96048
current: 15699, total block: 16091
Cost = 0, Tag Correct(%) = 0.960456
current: 15799, total block: 16091
Cost = 0, Tag Correct(%) = 0.960488
current: 15899, total block: 16091
Cost = 0, Tag Correct(%) = 0.960463
current: 15999, total block: 16091
Cost = 2, Tag Correct(%) = 0.960472
Accuracy:	P=18756/20454=0.916984
##### Iteration 12
current: 8, total block: 16091
Cost = 0, Tag Correct(%) = 0.978417
current: 108, total block: 16091
Cost = 0, Tag Correct(%) = 0.966667
current: 208, total block: 16091
Cost = 8, Tag Correct(%) = 0.968646
current: 308, total block: 16091
Cost = 2, Tag Correct(%) = 0.967209
current: 408, total block: 16091
Cost = 0, Tag Correct(%) = 0.96634
current: 508, total block: 16091
Cost = 0, Tag Correct(%) = 0.967836
current: 608, total block: 16091
Cost = 1, Tag Correct(%) = 0.967087
current: 708, total block: 16091
Cost = 3, Tag Correct(%) = 0.967174
current: 808, total block: 16091
Cost = 0, Tag Correct(%) = 0.967327
current: 908, total block: 16091
Cost = 0, Tag Correct(%) = 0.967137
current: 1008, total block: 16091
Cost = 0, Tag Correct(%) = 0.966539
current: 1108, total block: 16091
Cost = 0, Tag Correct(%) = 0.966288
current: 1208, total block: 16091
Cost = 0, Tag Correct(%) = 0.966308
current: 1308, total block: 16091
Cost = 0, Tag Correct(%) = 0.966192
current: 1408, total block: 16091
Cost = 0, Tag Correct(%) = 0.966225
current: 1508, total block: 16091
Cost = 0, Tag Correct(%) = 0.966761
current: 1608, total block: 16091
Cost = 0, Tag Correct(%) = 0.966373
current: 1708, total block: 16091
Cost = 0, Tag Correct(%) = 0.966033
current: 1808, total block: 16091
Cost = 3, Tag Correct(%) = 0.965573
current: 1908, total block: 16091
Cost = 0, Tag Correct(%) = 0.965612
current: 2008, total block: 16091
Cost = 0, Tag Correct(%) = 0.965247
current: 2108, total block: 16091
Cost = 0, Tag Correct(%) = 0.965356
current: 2208, total block: 16091
Cost = 0, Tag Correct(%) = 0.965433
current: 2308, total block: 16091
Cost = 0, Tag Correct(%) = 0.965698
current: 2408, total block: 16091
Cost = 1, Tag Correct(%) = 0.965493
current: 2508, total block: 16091
Cost = 2, Tag Correct(%) = 0.965587
current: 2608, total block: 16091
Cost = 2, Tag Correct(%) = 0.965419
current: 2708, total block: 16091
Cost = 0, Tag Correct(%) = 0.965389
current: 2808, total block: 16091
Cost = 1, Tag Correct(%) = 0.965572
current: 2908, total block: 16091
Cost = 0, Tag Correct(%) = 0.965546
current: 3008, total block: 16091
Cost = 0, Tag Correct(%) = 0.965463
current: 3108, total block: 16091
Cost = 1, Tag Correct(%) = 0.965359
current: 3208, total block: 16091
Cost = 2, Tag Correct(%) = 0.96554
current: 3308, total block: 16091
Cost = 0, Tag Correct(%) = 0.965445
current: 3408, total block: 16091
Cost = 0, Tag Correct(%) = 0.965434
current: 3508, total block: 16091
Cost = 2, Tag Correct(%) = 0.965131
current: 3608, total block: 16091
Cost = 0, Tag Correct(%) = 0.965031
current: 3708, total block: 16091
Cost = 0, Tag Correct(%) = 0.96515
current: 3808, total block: 16091
Cost = 1, Tag Correct(%) = 0.9652
current: 3908, total block: 16091
Cost = 1, Tag Correct(%) = 0.965195
current: 4008, total block: 16091
Cost = 3, Tag Correct(%) = 0.965215
current: 4108, total block: 16091
Cost = 1, Tag Correct(%) = 0.965178
current: 4208, total block: 16091
Cost = 1, Tag Correct(%) = 0.965082
current: 4308, total block: 16091
Cost = 1, Tag Correct(%) = 0.96481
current: 4408, total block: 16091
Cost = 0, Tag Correct(%) = 0.964773
current: 4508, total block: 16091
Cost = 2, Tag Correct(%) = 0.964777
current: 4608, total block: 16091
Cost = 2, Tag Correct(%) = 0.964835
current: 4708, total block: 16091
Cost = 0, Tag Correct(%) = 0.964855
current: 4808, total block: 16091
Cost = 0, Tag Correct(%) = 0.964825
current: 4908, total block: 16091
Cost = 0, Tag Correct(%) = 0.964882
current: 5008, total block: 16091
Cost = 0, Tag Correct(%) = 0.964841
current: 5108, total block: 16091
Cost = 1, Tag Correct(%) = 0.964908
current: 5208, total block: 16091
Cost = 0, Tag Correct(%) = 0.96497
current: 5308, total block: 16091
Cost = 2, Tag Correct(%) = 0.964928
current: 5408, total block: 16091
Cost = 0, Tag Correct(%) = 0.964786
current: 5508, total block: 16091
Cost = 0, Tag Correct(%) = 0.964726
current: 5608, total block: 16091
Cost = 0, Tag Correct(%) = 0.964669
current: 5708, total block: 16091
Cost = 2, Tag Correct(%) = 0.964675
current: 5808, total block: 16091
Cost = 2, Tag Correct(%) = 0.964645
current: 5908, total block: 16091
Cost = 1, Tag Correct(%) = 0.964536
current: 6008, total block: 16091
Cost = 0, Tag Correct(%) = 0.964464
current: 6108, total block: 16091
Cost = 0, Tag Correct(%) = 0.964545
current: 6208, total block: 16091
Cost = 0, Tag Correct(%) = 0.96442
current: 6308, total block: 16091
Cost = 4, Tag Correct(%) = 0.964376
current: 6408, total block: 16091
Cost = 0, Tag Correct(%) = 0.964491
current: 6508, total block: 16091
Cost = 0, Tag Correct(%) = 0.964513
current: 6608, total block: 16091
Cost = 0, Tag Correct(%) = 0.964454
current: 6708, total block: 16091
Cost = 2, Tag Correct(%) = 0.964412
current: 6808, total block: 16091
Cost = 1, Tag Correct(%) = 0.964396
current: 6908, total block: 16091
Cost = 0, Tag Correct(%) = 0.964414
current: 7008, total block: 16091
Cost = 1, Tag Correct(%) = 0.964336
current: 7108, total block: 16091
Cost = 0, Tag Correct(%) = 0.964304
current: 7208, total block: 16091
Cost = 0, Tag Correct(%) = 0.964149
current: 7308, total block: 16091
Cost = 1, Tag Correct(%) = 0.964108
current: 7408, total block: 16091
Cost = 7, Tag Correct(%) = 0.964092
current: 7508, total block: 16091
Cost = 0, Tag Correct(%) = 0.964156
current: 7608, total block: 16091
Cost = 3, Tag Correct(%) = 0.964096
current: 7708, total block: 16091
Cost = 0, Tag Correct(%) = 0.964017
current: 7808, total block: 16091
Cost = 0, Tag Correct(%) = 0.96394
current: 7908, total block: 16091
Cost = 4, Tag Correct(%) = 0.963968
current: 8008, total block: 16091
Cost = 0, Tag Correct(%) = 0.964062
current: 8108, total block: 16091
Cost = 5, Tag Correct(%) = 0.964054
current: 8208, total block: 16091
Cost = 1, Tag Correct(%) = 0.963952
current: 8308, total block: 16091
Cost = 0, Tag Correct(%) = 0.963956
current: 8408, total block: 16091
Cost = 2, Tag Correct(%) = 0.963917
current: 8508, total block: 16091
Cost = 0, Tag Correct(%) = 0.963888
current: 8608, total block: 16091
Cost = 1, Tag Correct(%) = 0.963913
current: 8708, total block: 16091
Cost = 1, Tag Correct(%) = 0.963908
current: 8808, total block: 16091
Cost = 1, Tag Correct(%) = 0.964006
current: 8908, total block: 16091
Cost = 6, Tag Correct(%) = 0.963935
